Series_reference,Period,Data_value,Suppressed,STATUS,UNITS
ECTQ.S1SG1321,2017.03,380,,R,Dollars
ECTQ.S1SG1321,2017.06,376.8,,R,Dollars
ECTQ.S1SG1321,2017.09,383.4,,R,Dollars
ECTQ.S1SG1321,2017.12,383.1,,R,Dollars
ECTQ.S1SG1321,2018.03,380.8,,R,Dollars
ECTQ.S1SG1321,2018.06,385.5,,R,Dollars
ECTQ.S1SG1321,2018.09,389.7,,R,Dollars
ECTQ.S1SG1321,2018.12,394.1,,R,Dollars
ECTQ.S1SG1321,2019.03,397.3,,R,Dollars
ECTQ.S1SG1321,2019.06,408.8,,R,Dollars
ECTQ.S1SG1321,2019.09,412.5,,R,Dollars
ECTQ.S1SG1321,2019.12,431.1,,R,Dollars
ECTQ.S1SG1321,2020.03,437.9,,R,Dollars
ECTQ.S1SG1321,2020.06,321.7,,R,Dollars
ECTQ.S1SG1321,2020.09,431.6,,F,Dollars
ECTQ.S1AG1330,2000.03,125.9,,C,Dollars
ECTQ.S1AG1330,2000.06,148,,C,Dollars
ECTQ.S1AG1330,2000.09,140.2,,C,Dollars
ECTQ.S1AG1330,2000.12,196,,C,Dollars
ECTQ.S1AG1330,2001.03,141.2,,C,Dollars
ECTQ.S1AG1330,2001.06,171.9,,C,Dollars
ECTQ.S1AG1330,2001.09,327,,C,Dollars
ECTQ.S1AG1330,2001.12,643,,C,Dollars
ECTQ.S1AG1330,2002.03,453.9,,C,Dollars
ECTQ.S1AG1330,2002.06,502.1,,C,Dollars
ECTQ.S1AG1330,2002.09,282.9,,C,Dollars
ECTQ.S1AG1330,2002.12,684.8,,F,Dollars
ECTQ.S1AG1330,2003.03,477.2,,F,Dollars
ECTQ.S1AG1330,2003.06,539.6,,F,Dollars
ECTQ.S1AG1330,2003.09,494,,F,Dollars
ECTQ.S1AG1330,2003.12,691.1,,F,Dollars
ECTQ.S1AG1330,2004.03,503,,F,Dollars
ECTQ.S1AG1330,2004.06,535.7,,F,Dollars
ECTQ.S1AG1330,2004.09,517.3,,F,Dollars
ECTQ.S1AG1330,2004.12,707.8,,F,Dollars
ECTQ.S1AG1330,2005.03,543.1,,F,Dollars
ECTQ.S1AG1330,2005.06,586.4,,F,Dollars
ECTQ.S1AG1330,2005.09,573.5,,F,Dollars
ECTQ.S1AG1330,2005.12,815.7,,F,Dollars
ECTQ.S1AG1330,2006.03,599.9,,F,Dollars
ECTQ.S1AG1330,2006.06,657.5,,F,Dollars
ECTQ.S1AG1330,2006.09,606.9,,F,Dollars
ECTQ.S1AG1330,2006.12,886.5,,F,Dollars
ECTQ.S1AG1330,2007.03,656.1,,F,Dollars
ECTQ.S1AG1330,2007.06,693.3,,F,Dollars
ECTQ.S1AG1330,2007.09,661,,F,Dollars
ECTQ.S1AG1330,2007.12,928.2,,F,Dollars
ECTQ.S1AG1330,2008.03,663.9,,F,Dollars
ECTQ.S1AG1330,2008.06,669.8,,F,Dollars
ECTQ.S1AG1330,2008.09,549.1,,F,Dollars
ECTQ.S1AG1330,2008.12,799.6,,F,Dollars
ECTQ.S1AG1330,2009.03,556.9,,F,Dollars
ECTQ.S1AG1330,2009.06,606.6,,F,Dollars
ECTQ.S1AG1330,2009.09,558.1,,F,Dollars
ECTQ.S1AG1330,2009.12,807,,F,Dollars
ECTQ.S1AG1330,2010.03,573.5,,F,Dollars
ECTQ.S1AG1330,2010.06,592.8,,F,Dollars
ECTQ.S1AG1330,2010.09,567,,F,Dollars
ECTQ.S1AG1330,2010.12,834.5,,F,Dollars
ECTQ.S1AG1330,2011.03,576.4,,F,Dollars
ECTQ.S1AG1330,2011.06,633.3,,F,Dollars
ECTQ.S1AG1330,2011.09,604.7,,F,Dollars
ECTQ.S1AG1330,2011.12,893.9,,F,Dollars
ECTQ.S1AG1330,2012.03,626.9,,F,Dollars
ECTQ.S1AG1330,2012.06,659.3,,F,Dollars
ECTQ.S1AG1330,2012.09,615.8,,F,Dollars
ECTQ.S1AG1330,2012.12,898.5,,F,Dollars
ECTQ.S1AG1330,2013.03,607,,F,Dollars
ECTQ.S1AG1330,2013.06,658.3,,F,Dollars
ECTQ.S1AG1330,2013.09,595.1,,F,Dollars
ECTQ.S1AG1330,2013.12,904.2,,F,Dollars
ECTQ.S1AG1330,2014.03,623.3,,F,Dollars
ECTQ.S1AG1330,2014.06,667.6,,F,Dollars
ECTQ.S1AG1330,2014.09,625.6,,F,Dollars
ECTQ.S1AG1330,2014.12,931.1,,F,Dollars
ECTQ.S1AG1330,2015.03,665.4,,F,Dollars
ECTQ.S1AG1330,2015.06,709.5,,F,Dollars
ECTQ.S1AG1330,2015.09,683.6,,F,Dollars
ECTQ.S1AG1330,2015.12,991.9,,F,Dollars
ECTQ.S1AG1330,2016.03,702.6,,F,Dollars
ECTQ.S1AG1330,2016.06,734,,F,Dollars
ECTQ.S1AG1330,2016.09,694.6,,F,Dollars
ECTQ.S1AG1330,2016.12,966,,F,Dollars
ECTQ.S1AG1330,2017.03,750.8,,F,Dollars
ECTQ.S1AG1330,2017.06,827.4,,F,Dollars
ECTQ.S1AG1330,2017.09,773.8,,F,Dollars
ECTQ.S1AG1330,2017.12,1084.1,,F,Dollars
ECTQ.S1AG1330,2018.03,744.2,,F,Dollars
ECTQ.S1AG1330,2018.06,814,,F,Dollars
ECTQ.S1AG1330,2018.09,796.5,,F,Dollars
ECTQ.S1AG1330,2018.12,1144.5,,F,Dollars
ECTQ.S1AG1330,2019.03,804.3,,F,Dollars
ECTQ.S1AG1330,2019.06,882.7,,F,Dollars
ECTQ.S1AG1330,2019.09,856.5,,F,Dollars
ECTQ.S1AG1330,2019.12,1228.7,,F,Dollars
ECTQ.S1AG1330,2020.03,849.9,,F,Dollars
ECTQ.S1AG1330,2020.06,770.9,,F,Dollars
ECTQ.S1AG1330,2020.09,921.5,,F,Dollars
ECTQ.S1SG1330,2007.06,728.4,,R,Dollars
ECTQ.S1SG1330,2007.09,744.1,,R,Dollars
ECTQ.S1SG1330,2007.12,731.8,,R,Dollars
ECTQ.S1SG1330,2008.03,729.5,,R,Dollars
ECTQ.S1SG1330,2008.06,704.7,,R,Dollars
ECTQ.S1SG1330,2008.09,627,,R,Dollars
ECTQ.S1SG1330,2008.12,627.8,,R,Dollars
ECTQ.S1SG1330,2009.03,621.4,,R,Dollars
ECTQ.S1SG1330,2009.06,639.4,,R,Dollars
ECTQ.S1SG1330,2009.09,634.3,,R,Dollars
ECTQ.S1SG1330,2009.12,634,,R,Dollars
ECTQ.S1SG1330,2010.03,639.3,,R,Dollars
ECTQ.S1SG1330,2010.06,625.6,,R,Dollars
ECTQ.S1SG1330,2010.09,648.6,,R,Dollars
ECTQ.S1SG1330,2010.12,645.5,,R,Dollars
ECTQ.S1SG1330,2011.03,652.1,,R,Dollars
ECTQ.S1SG1330,2011.06,669.5,,R,Dollars
ECTQ.S1SG1330,2011.09,684.6,,R,Dollars
ECTQ.S1SG1330,2011.12,705.9,,R,Dollars
ECTQ.S1SG1330,2012.03,698.3,,R,Dollars
ECTQ.S1SG1330,2012.06,697.7,,R,Dollars
ECTQ.S1SG1330,2012.09,694.6,,R,Dollars
ECTQ.S1SG1330,2012.12,696.7,,R,Dollars
ECTQ.S1SG1330,2013.03,684.9,,R,Dollars
ECTQ.S1SG1330,2013.06,696.9,,R,Dollars
ECTQ.S1SG1330,2013.09,676.8,,R,Dollars
ECTQ.S1SG1330,2013.12,705,,R,Dollars
ECTQ.S1SG1330,2014.03,700.7,,R,Dollars
ECTQ.S1SG1330,2014.06,705.9,,R,Dollars
ECTQ.S1SG1330,2014.09,711.6,,R,Dollars
ECTQ.S1SG1330,2014.12,725,,R,Dollars
ECTQ.S1SG1330,2015.03,751.3,,R,Dollars
ECTQ.S1SG1330,2015.06,749.7,,R,Dollars
ECTQ.S1SG1330,2015.09,769.1,,R,Dollars
ECTQ.S1SG1330,2015.12,780.3,,R,Dollars
ECTQ.S1SG1330,2016.03,782,,R,Dollars
ECTQ.S1SG1330,2016.06,775.1,,R,Dollars
ECTQ.S1SG1330,2016.09,773.3,,R,Dollars
ECTQ.S1SG1330,2016.12,772.8,,R,Dollars
ECTQ.S1SG1330,2017.03,832.4,,R,Dollars
ECTQ.S1SG1330,2017.06,873.4,,R,Dollars
ECTQ.S1SG1330,2017.09,879.3,,R,Dollars
ECTQ.S1SG1330,2017.12,844.7,,R,Dollars
ECTQ.S1SG1330,2018.03,850.6,,R,Dollars
ECTQ.S1SG1330,2018.06,858.9,,R,Dollars
ECTQ.S1SG1330,2018.09,878.5,,R,Dollars
ECTQ.S1SG1330,2018.12,900.4,,R,Dollars
ECTQ.S1SG1330,2019.03,912.9,,R,Dollars
ECTQ.S1SG1330,2019.06,931.1,,R,Dollars
ECTQ.S1SG1330,2019.09,953.4,,R,Dollars
ECTQ.S1SG1330,2019.12,969,,R,Dollars
ECTQ.S1SG1330,2020.03,955.6,,R,Dollars
ECTQ.S1SG1330,2020.06,770.9,,R,Dollars
ECTQ.S1SG1330,2020.09,921.5,,F,Dollars
ECTQ.S1AG1340,2000.03,56.1,,C,Dollars
ECTQ.S1AG1340,2000.06,57.3,,C,Dollars
ECTQ.S1AG1340,2000.09,58.3,,C,Dollars
ECTQ.S1AG1340,2000.12,86.2,,C,Dollars
ECTQ.S1AG1340,2001.03,78,,C,Dollars
ECTQ.S1AG1340,2001.06,86.7,,C,Dollars
ECTQ.S1AG1340,2001.09,284.7,,C,Dollars
ECTQ.S1AG1340,2001.12,461.1,,C,Dollars
ECTQ.S1AG1340,2002.03,398.3,,C,Dollars
ECTQ.S1AG1340,2002.06,391.6,,C,Dollars
ECTQ.S1AG1340,2002.09,204.1,,C,Dollars
ECTQ.S1AG1340,2002.12,537.2,,F,Dollars
ECTQ.S1AG1340,2003.03,430.2,,F,Dollars
ECTQ.S1AG1340,2003.06,421.1,,F,Dollars
ECTQ.S1AG1340,2003.09,442.7,,F,Dollars
ECTQ.S1AG1340,2003.12,562.2,,F,Dollars
ECTQ.S1AG1340,2004.03,464.8,,F,Dollars
ECTQ.S1AG1340,2004.06,458.9,,F,Dollars
ECTQ.S1AG1340,2004.09,477.8,,F,Dollars
ECTQ.S1AG1340,2004.12,585.5,,F,Dollars
ECTQ.S1AG1340,2005.03,472.7,,F,Dollars
ECTQ.S1AG1340,2005.06,475.3,,F,Dollars
ECTQ.S1AG1340,2005.09,489.9,,F,Dollars
ECTQ.S1AG1340,2005.12,597.2,,F,Dollars
ECTQ.S1AG1340,2006.03,493.1,,F,Dollars
ECTQ.S1AG1340,2006.06,497.4,,F,Dollars
ECTQ.S1AG1340,2006.09,519.2,,F,Dollars
ECTQ.S1AG1340,2006.12,639.1,,F,Dollars
ECTQ.S1AG1340,2007.03,525.7,,F,Dollars
ECTQ.S1AG1340,2007.06,513.4,,F,Dollars
ECTQ.S1AG1340,2007.09,523.4,,F,Dollars
ECTQ.S1AG1340,2007.12,659.2,,F,Dollars
ECTQ.S1AG1340,2008.03,528.5,,F,Dollars
ECTQ.S1AG1340,2008.06,513.8,,F,Dollars
ECTQ.S1AG1340,2008.09,523.6,,F,Dollars
ECTQ.S1AG1340,2008.12,657.2,,F,Dollars
ECTQ.S1AG1340,2009.03,538,,F,Dollars
ECTQ.S1AG1340,2009.06,517.8,,F,Dollars
ECTQ.S1AG1340,2009.09,526.3,,F,Dollars
ECTQ.S1AG1340,2009.12,654.7,,F,Dollars
ECTQ.S1AG1340,2010.03,531.6,,F,Dollars
ECTQ.S1AG1340,2010.06,512.9,,F,Dollars
ECTQ.S1AG1340,2010.09,517.6,,F,Dollars
ECTQ.S1AG1340,2010.12,641.4,,F,Dollars
ECTQ.S1AG1340,2011.03,522.4,,F,Dollars
ECTQ.S1AG1340,2011.06,500.2,,F,Dollars
ECTQ.S1AG1340,2011.09,517.8,,F,Dollars
ECTQ.S1AG1340,2011.12,636.1,,F,Dollars
ECTQ.S1AG1340,2012.03,530.9,,F,Dollars
ECTQ.S1AG1340,2012.06,508.7,,F,Dollars
ECTQ.S1AG1340,2012.09,519.1,,F,Dollars
ECTQ.S1AG1340,2012.12,694.7,,F,Dollars
ECTQ.S1AG1340,2013.03,606.2,,F,Dollars
ECTQ.S1AG1340,2013.06,608.8,,F,Dollars
ECTQ.S1AG1340,2013.09,639.7,,F,Dollars
ECTQ.S1AG1340,2013.12,760.8,,F,Dollars
ECTQ.S1AG1340,2014.03,626.1,,F,Dollars
ECTQ.S1AG1340,2014.06,621.2,,F,Dollars
ECTQ.S1AG1340,2014.09,634,,F,Dollars
ECTQ.S1AG1340,2014.12,801.9,,F,Dollars
ECTQ.S1AG1340,2015.03,662.1,,F,Dollars
ECTQ.S1AG1340,2015.06,652,,F,Dollars
ECTQ.S1AG1340,2015.09,653.3,,F,Dollars
ECTQ.S1AG1340,2015.12,828.4,,F,Dollars
ECTQ.S1AG1340,2016.03,682.7,,F,Dollars
ECTQ.S1AG1340,2016.06,685.5,,F,Dollars
ECTQ.S1AG1340,2016.09,687.5,,F,Dollars
ECTQ.S1AG1340,2016.12,863.9,,F,Dollars
ECTQ.S1AG1340,2017.03,740.7,,F,Dollars
ECTQ.S1AG1340,2017.06,745.4,,F,Dollars
ECTQ.S1AG1340,2017.09,758.7,,F,Dollars
ECTQ.S1AG1340,2017.12,979,,F,Dollars
ECTQ.S1AG1340,2018.03,870.2,,F,Dollars
ECTQ.S1AG1340,2018.06,862.3,,F,Dollars
ECTQ.S1AG1340,2018.09,871.3,,F,Dollars
ECTQ.S1AG1340,2018.12,1082.7,,F,Dollars
ECTQ.S1AG1340,2019.03,929.1,,F,Dollars
ECTQ.S1AG1340,2019.06,913.6,,F,Dollars
ECTQ.S1AG1340,2019.09,917.9,,F,Dollars
ECTQ.S1AG1340,2019.12,1218.6,,F,Dollars
ECTQ.S1AG1340,2020.03,1040.2,,F,Dollars
ECTQ.S1AG1340,2020.06,748.4,,F,Dollars
ECTQ.S1AG1340,2020.09,982.8,,F,Dollars
ECTQ.S1SG1340,2007.06,555.4,,R,Dollars
ECTQ.S1SG1340,2007.09,563,,R,Dollars
ECTQ.S1SG1340,2007.12,563.4,,R,Dollars
ECTQ.S1SG1340,2008.03,543.2,,R,Dollars
ECTQ.S1SG1340,2008.06,555.9,,R,Dollars
ECTQ.S1SG1340,2008.09,556.3,,R,Dollars
ECTQ.S1SG1340,2008.12,559.8,,R,Dollars
ECTQ.S1SG1340,2009.03,560.5,,R,Dollars
ECTQ.S1SG1340,2009.06,560.1,,R,Dollars
ECTQ.S1SG1340,2009.09,558.8,,R,Dollars
ECTQ.S1SG1340,2009.12,554.9,,R,Dollars
ECTQ.S1SG1340,2010.03,556.4,,R,Dollars
ECTQ.S1SG1340,2010.06,554.5,,R,Dollars
ECTQ.S1SG1340,2010.09,546.8,,R,Dollars
ECTQ.S1SG1340,2010.12,546,,R,Dollars
ECTQ.S1SG1340,2011.03,544.7,,R,Dollars
ECTQ.S1SG1340,2011.06,539.8,,R,Dollars
ECTQ.S1SG1340,2011.09,549.8,,R,Dollars
ECTQ.S1SG1340,2011.12,546.4,,R,Dollars
ECTQ.S1SG1340,2012.03,545.6,,R,Dollars
ECTQ.S1SG1340,2012.06,547.9,,R,Dollars
ECTQ.S1SG1340,2012.09,559.6,,R,Dollars
ECTQ.S1SG1340,2012.12,594.9,,R,Dollars
ECTQ.S1SG1340,2013.03,630.6,,R,Dollars
ECTQ.S1SG1340,2013.06,653.3,,R,Dollars
ECTQ.S1SG1340,2013.09,683.5,,R,Dollars
ECTQ.S1SG1340,2013.12,650.5,,R,Dollars
ECTQ.S1SG1340,2014.03,653.7,,R,Dollars
ECTQ.S1SG1340,2014.06,664,,R,Dollars
ECTQ.S1SG1340,2014.09,676.8,,R,Dollars
ECTQ.S1SG1340,2014.12,685.7,,R,Dollars
ECTQ.S1SG1340,2015.03,692.6,,R,Dollars
ECTQ.S1SG1340,2015.06,694.5,,R,Dollars
ECTQ.S1SG1340,2015.09,697.2,,R,Dollars
ECTQ.S1SG1340,2015.12,706.3,,R,Dollars
ECTQ.S1SG1340,2016.03,703.1,,R,Dollars
ECTQ.S1SG1340,2016.06,728.7,,R,Dollars
ECTQ.S1SG1340,2016.09,734.1,,R,Dollars
ECTQ.S1SG1340,2016.12,746.9,,R,Dollars
ECTQ.S1SG1340,2017.03,766.2,,R,Dollars
ECTQ.S1SG1340,2017.06,791.8,,R,Dollars
ECTQ.S1SG1340,2017.09,818.5,,R,Dollars
ECTQ.S1SG1340,2017.12,852.7,,R,Dollars
ECTQ.S1SG1340,2018.03,891.7,,R,Dollars
ECTQ.S1SG1340,2018.06,916.3,,R,Dollars
ECTQ.S1SG1340,2018.09,948,,R,Dollars
ECTQ.S1SG1340,2018.12,933.5,,R,Dollars
ECTQ.S1SG1340,2019.03,959.6,,R,Dollars
ECTQ.S1SG1340,2019.06,971.8,,R,Dollars
ECTQ.S1SG1340,2019.09,989.5,,R,Dollars
ECTQ.S1SG1340,2019.12,1048.5,,R,Dollars
ECTQ.S1SG1340,2020.03,1061.8,,R,Dollars
ECTQ.S1SG1340,2020.06,748.4,,R,Dollars
ECTQ.S1SG1340,2020.09,982.8,,F,Dollars
ECTQ.S1AH2110,2000.03,69.4,,C,Dollars
ECTQ.S1AH2110,2000.06,53.7,,C,Dollars
ECTQ.S1AH2110,2000.09,56.9,,C,Dollars
ECTQ.S1AH2110,2000.12,70.5,,C,Dollars
ECTQ.S1AH2110,2001.03,87.3,,C,Dollars
ECTQ.S1AH2110,2001.06,67.9,,C,Dollars
ECTQ.S1AH2110,2001.09,158,,C,Dollars
ECTQ.S1AH2110,2001.12,230.1,,C,Dollars
ECTQ.S1AH2110,2002.03,289.2,,C,Dollars
ECTQ.S1AH2110,2002.06,212.1,,C,Dollars
ECTQ.S1AH2110,2002.09,152.7,,C,Dollars
ECTQ.S1AH2110,2002.12,307.7,,F,Dollars
ECTQ.S1AH2110,2003.03,370.2,,F,Dollars
ECTQ.S1AH2110,2003.06,246.6,,F,Dollars
ECTQ.S1AH2110,2003.09,230.4,,F,Dollars
ECTQ.S1AH2110,2003.12,273.4,,F,Dollars
ECTQ.S1AH2110,2004.03,338.2,,F,Dollars
ECTQ.S1AH2110,2004.06,245.5,,F,Dollars
ECTQ.S1AH2110,2004.09,254.4,,F,Dollars
ECTQ.S1AH2110,2004.12,304.9,,F,Dollars
ECTQ.S1AH2110,2005.03,372.9,,F,Dollars
ECTQ.S1AH2110,2005.06,262.2,,F,Dollars
ECTQ.S1AH2110,2005.09,268.5,,F,Dollars
ECTQ.S1AH2110,2005.12,318,,F,Dollars
ECTQ.S1AH2110,2006.03,390.4,,F,Dollars
ECTQ.S1AH2110,2006.06,280.5,,F,Dollars
ECTQ.S1AH2110,2006.09,305.2,,F,Dollars
ECTQ.S1AH2110,2006.12,379.2,,F,Dollars
ECTQ.S1AH2110,2007.03,456.3,,F,Dollars
ECTQ.S1AH2110,2007.06,323.5,,F,Dollars
ECTQ.S1AH2110,2007.09,339.4,,F,Dollars
ECTQ.S1AH2110,2007.12,391,,F,Dollars
ECTQ.S1AH2110,2008.03,481.9,,F,Dollars
ECTQ.S1AH2110,2008.06,329.2,,F,Dollars
ECTQ.S1AH2110,2008.09,334.8,,F,Dollars
ECTQ.S1AH2110,2008.12,388.5,,F,Dollars
ECTQ.S1AH2110,2009.03,454.7,,F,Dollars
ECTQ.S1AH2110,2009.06,316.6,,F,Dollars
ECTQ.S1AH2110,2009.09,326.9,,F,Dollars
ECTQ.S1AH2110,2009.12,382.1,,F,Dollars
ECTQ.S1AH2110,2010.03,454.8,,F,Dollars
ECTQ.S1AH2110,2010.06,318.8,,F,Dollars
ECTQ.S1AH2110,2010.09,325.9,,F,Dollars
ECTQ.S1AH2110,2010.12,389.2,,F,Dollars
ECTQ.S1AH2110,2011.03,456.9,,F,Dollars
ECTQ.S1AH2110,2011.06,328.1,,F,Dollars
ECTQ.S1AH2110,2011.09,342.9,,F,Dollars
ECTQ.S1AH2110,2011.12,391.7,,F,Dollars
ECTQ.S1AH2110,2012.03,453.1,,F,Dollars
ECTQ.S1AH2110,2012.06,325.3,,F,Dollars
ECTQ.S1AH2110,2012.09,326.9,,F,Dollars
ECTQ.S1AH2110,2012.12,393.9,,F,Dollars
ECTQ.S1AH2110,2013.03,463.6,,F,Dollars
ECTQ.S1AH2110,2013.06,339.1,,F,Dollars
ECTQ.S1AH2110,2013.09,353.6,,F,Dollars
ECTQ.S1AH2110,2013.12,432.8,,F,Dollars
ECTQ.S1AH2110,2014.03,518.5,,F,Dollars
ECTQ.S1AH2110,2014.06,380.1,,F,Dollars
ECTQ.S1AH2110,2014.09,385.4,,F,Dollars
ECTQ.S1AH2110,2014.12,482,,F,Dollars
ECTQ.S1AH2110,2015.03,582.4,,F,Dollars
ECTQ.S1AH2110,2015.06,417,,F,Dollars
ECTQ.S1AH2110,2015.09,427.3,,F,Dollars
ECTQ.S1AH2110,2015.12,543,,F,Dollars
ECTQ.S1AH2110,2016.03,668.1,,F,Dollars
ECTQ.S1AH2110,2016.06,483.7,,F,Dollars
ECTQ.S1AH2110,2016.09,528.6,,F,Dollars
ECTQ.S1AH2110,2016.12,650.6,,F,Dollars
ECTQ.S1AH2110,2017.03,746.7,,F,Dollars
ECTQ.S1AH2110,2017.06,535.3,,F,Dollars
ECTQ.S1AH2110,2017.09,522.6,,F,Dollars
ECTQ.S1AH2110,2017.12,672.2,,F,Dollars
ECTQ.S1AH2110,2018.03,779.7,,F,Dollars
ECTQ.S1AH2110,2018.06,540.3,,F,Dollars
ECTQ.S1AH2110,2018.09,560.2,,F,Dollars
ECTQ.S1AH2110,2018.12,710,,F,Dollars
ECTQ.S1AH2110,2019.03,800.6,,F,Dollars
ECTQ.S1AH2110,2019.06,562,,F,Dollars
ECTQ.S1AH2110,2019.09,560.3,,F,Dollars
ECTQ.S1AH2110,2019.12,711.1,,F,Dollars
ECTQ.S1AH2110,2020.03,709.2,,F,Dollars
ECTQ.S1AH2110,2020.06,177.2,,F,Dollars
ECTQ.S1AH2110,2020.09,400.1,,F,Dollars
ECTQ.S1SH2110,2007.06,378.1,,R,Dollars
ECTQ.S1SH2110,2007.09,386.3,,R,Dollars
ECTQ.S1SH2110,2007.12,382.9,,R,Dollars
ECTQ.S1SH2110,2008.03,388.1,,R,Dollars
ECTQ.S1SH2110,2008.06,384.5,,R,Dollars
ECTQ.S1SH2110,2008.09,378.3,,R,Dollars
ECTQ.S1SH2110,2008.12,377.7,,R,Dollars
ECTQ.S1SH2110,2009.03,370.5,,R,Dollars
ECTQ.S1SH2110,2009.06,369.2,,R,Dollars
ECTQ.S1SH2110,2009.09,370.6,,R,Dollars
ECTQ.S1SH2110,2009.12,371.3,,R,Dollars
ECTQ.S1SH2110,2010.03,371,,R,Dollars
ECTQ.S1SH2110,2010.06,370.8,,R,Dollars
ECTQ.S1SH2110,2010.09,370.6,,R,Dollars
ECTQ.S1SH2110,2010.12,369.2,,R,Dollars
ECTQ.S1SH2110,2011.03,381.9,,R,Dollars
ECTQ.S1SH2110,2011.06,380.2,,R,Dollars
ECTQ.S1SH2110,2011.09,383,,R,Dollars
ECTQ.S1SH2110,2011.12,379.1,,R,Dollars
ECTQ.S1SH2110,2012.03,368.1,,R,Dollars
ECTQ.S1SH2110,2012.06,376.3,,R,Dollars
ECTQ.S1SH2110,2012.09,375.8,,R,Dollars
ECTQ.S1SH2110,2012.12,381.2,,R,Dollars
ECTQ.S1SH2110,2013.03,378.3,,R,Dollars
ECTQ.S1SH2110,2013.06,392.1,,R,Dollars
ECTQ.S1SH2110,2013.09,408.7,,R,Dollars
ECTQ.S1SH2110,2013.12,413.7,,R,Dollars
ECTQ.S1SH2110,2014.03,426.4,,R,Dollars
ECTQ.S1SH2110,2014.06,439.9,,R,Dollars
ECTQ.S1SH2110,2014.09,444.4,,R,Dollars
ECTQ.S1SH2110,2014.12,459,,R,Dollars
ECTQ.S1SH2110,2015.03,477.9,,R,Dollars
ECTQ.S1SH2110,2015.06,484.3,,R,Dollars
ECTQ.S1SH2110,2015.09,495.5,,R,Dollars
ECTQ.S1SH2110,2015.12,514.4,,R,Dollars
ECTQ.S1SH2110,2016.03,542.7,,R,Dollars
ECTQ.S1SH2110,2016.06,564.3,,R,Dollars
ECTQ.S1SH2110,2016.09,603.2,,R,Dollars
ECTQ.S1SH2110,2016.12,612,,R,Dollars
ECTQ.S1SH2110,2017.03,612.4,,R,Dollars
ECTQ.S1SH2110,2017.06,628.1,,R,Dollars
ECTQ.S1SH2110,2017.09,611,,R,Dollars
ECTQ.S1SH2110,2017.12,627.3,,R,Dollars
ECTQ.S1SH2110,2018.03,641.6,,R,Dollars
ECTQ.S1SH2110,2018.06,636.1,,R,Dollars
ECTQ.S1SH2110,2018.09,657,,R,Dollars
ECTQ.S1SH2110,2018.12,657,,R,Dollars
ECTQ.S1SH2110,2019.03,662,,R,Dollars
ECTQ.S1SH2110,2019.06,663.5,,R,Dollars
ECTQ.S1SH2110,2019.09,657.1,,R,Dollars
ECTQ.S1SH2110,2019.12,648.8,,R,Dollars
ECTQ.S1SH2110,2020.03,586.5,,R,Dollars
ECTQ.S1SH2110,2020.06,177.2,,R,Dollars
ECTQ.S1SH2110,2020.09,400.1,,F,Dollars
ECTQ.S1AH2120,2000.03,63.2,,C,Dollars
ECTQ.S1AH2120,2000.06,63.8,,C,Dollars
ECTQ.S1AH2120,2000.09,62.1,,C,Dollars
ECTQ.S1AH2120,2000.12,63.6,,C,Dollars
ECTQ.S1AH2120,2001.03,71.2,,C,Dollars
ECTQ.S1AH2120,2001.06,77.7,,C,Dollars
ECTQ.S1AH2120,2001.09,377,,C,Dollars
ECTQ.S1AH2120,2001.12,563.4,,C,Dollars
ECTQ.S1AH2120,2002.03,571.8,,C,Dollars
ECTQ.S1AH2120,2002.06,568.5,,C,Dollars
ECTQ.S1AH2120,2002.09,277.8,,C,Dollars
ECTQ.S1AH2120,2002.12,638.2,,F,Dollars
ECTQ.S1AH2120,2003.03,634.3,,F,Dollars
ECTQ.S1AH2120,2003.06,634,,F,Dollars
ECTQ.S1AH2120,2003.09,660,,F,Dollars
ECTQ.S1AH2120,2003.12,707.7,,F,Dollars
ECTQ.S1AH2120,2004.03,708.6,,F,Dollars
ECTQ.S1AH2120,2004.06,713.6,,F,Dollars
ECTQ.S1AH2120,2004.09,745.9,,F,Dollars
ECTQ.S1AH2120,2004.12,807.7,,F,Dollars
ECTQ.S1AH2120,2005.03,774.7,,F,Dollars
ECTQ.S1AH2120,2005.06,782.2,,F,Dollars
ECTQ.S1AH2120,2005.09,816.5,,F,Dollars
ECTQ.S1AH2120,2005.12,876.6,,F,Dollars
ECTQ.S1AH2120,2006.03,858.2,,F,Dollars
ECTQ.S1AH2120,2006.06,863.2,,F,Dollars
ECTQ.S1AH2120,2006.09,902.3,,F,Dollars
ECTQ.S1AH2120,2006.12,997.4,,F,Dollars
ECTQ.S1AH2120,2007.03,973.3,,F,Dollars
ECTQ.S1AH2120,2007.06,982.4,,F,Dollars
ECTQ.S1AH2120,2007.09,1027.6,,F,Dollars
ECTQ.S1AH2120,2007.12,1095.2,,F,Dollars
ECTQ.S1AH2120,2008.03,1073.3,,F,Dollars
ECTQ.S1AH2120,2008.06,1049.8,,F,Dollars
ECTQ.S1AH2120,2008.09,1070.1,,F,Dollars
ECTQ.S1AH2120,2008.12,1155.2,,F,Dollars
ECTQ.S1AH2120,2009.03,1116.3,,F,Dollars
ECTQ.S1AH2120,2009.06,1104.1,,F,Dollars
ECTQ.S1AH2120,2009.09,1147.8,,F,Dollars
ECTQ.S1AH2120,2009.12,1227.8,,F,Dollars
ECTQ.S1AH2120,2010.03,1185.6,,F,Dollars
ECTQ.S1AH2120,2010.06,1175.5,,F,Dollars
